📼电影持续更新,#genre#
捉鬼有限公司【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15602_2777bde3/index.m3u8
捉鬼有限公司【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15599_57ff6b50/index.m3u8
风流冤鬼【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15578_f8b9a4a6/index.m3u8
风流冤鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15579_80dce6cd/index.m3u8
Z-108弃城（台湾恐怖片）,https://vip.lz-cdn17.com/20230612/15573_05723da3/index.m3u8
真心话大冒险2012（英国恐怖片）,https://vip.lz-cdn3.com/20230614/19567_1416bd3e/index.m3u8
奶奶2016（泰国恐怖片）,https://vip1.lz-cdn1.com/20230613/21105_e4b33020/index.m3u8
魔鬼牙医（美国恐怖片）,https://vip.lz-cdn3.com/20230613/19539_0c7077b9/index.m3u8
僵尸之路（美国恐怖片）,https://vip.lz-cdn3.com/20230612/19534_23abbf07/index.m3u8
极度兽性【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230612/19532_d753c1cb/index.m3u8
瘦到死（美国恐怖片）,https://vip.lz-cdn3.com/20230612/19524_d826a211/index.m3u8
洗礼1996（日本恐怖片）,https://vip.lz-cdn3.com/20230612/19518_d64b8d56/index.m3u8
恶灵坎蒂莎（法国恐怖片）,https://vip.lz-cdn3.com/20230612/19510_5944a9fa/index.m3u8
切莫回复（美国恐怖片）,https://vip1.lz-cdn1.com/20230610/21098_e1ec19f3/index.m3u8
敲2022（恐怖片）,https://vip.lz-cdn3.com/20230611/19500_78ba2f04/index.m3u8
野兽的本性（美国恐怖片）,https://vip.lz-cdn3.com/20230611/19488_849e0ff2/index.m3u8
魔鬼特区（美国恐怖片）,https://vip.lz-cdn3.com/20230611/19485_abbda15f/index.m3u8
梦幻杀人档案（美国恐怖片）,https://vip.lz-cdn3.com/20230611/19483_aad6e9da/index.m3u8
电影07,#genre#
吸血惊情（美国恐怖片）,https://vip.lz-cdn3.com/20230610/19474_fda52436/index.m3u8
玉米地的孩子3（美国恐怖片）,https://vip.lz-cdn3.com/20230610/19472_38edd899/index.m3u8
冰淇淋人1995（美国恐怖片）,https://vip.lz-cdn3.com/20230610/19462_3c31e068/index.m3u8
幽冥时代（美国恐怖片）,https://vip.lz-cdn3.com/20230609/19457_d1920cbd/index.m3u8
魔童村1995（美国恐怖片）,https://vip.lz-cdn3.com/20230609/19434_8f8cd107/index.m3u8
噩梦娃娃屋（法国恐怖片）,https://vip.lz-cdn3.com/20230609/19431_7f25cd1a/index.m3u8
疑传厄运（美国恐怖片）,https://vip.lz-cdn3.com/20230608/19421_ec1d831e/index.m3u8
公民X（美国恐怖片）,https://vip.lz-cdn3.com/20230608/19412_5fd9986b/index.m3u8
女虐（日本恐怖片）,https://vip.lz-cdn3.com/20230607/19393_1dee02ab/index.m3u8
魔翼杀手（美国恐怖片）,https://vip.lz-cdn3.com/20230607/19391_40dba229/index.m3u8
美人鱼之死亡湖（俄罗斯恐怖片）,https://vip1.lz-cdn1.com/20230607/21091_f57c601a/index.m3u8
新你所不知道的世界（日本恐怖片）,https://vip1.lz-cdn1.com/20220512/5238_ae0a7bf2/index.m3u8
心脏有鬼（美国恐怖片）,https://vip.lz-cdn3.com/20230607/19385_072294ba/index.m3u8
哥斯拉决战太空哥斯拉（日本恐怖片）,https://vip.lz-cdn3.com/20230606/19362_f595de97/index.m3u8
夺命网红（美国恐怖片）,https://hd.lz-cdn18.com/20230606/3146_00adb841/index.m3u8
三七日（韩国恐怖片）,https://vip1.lz-cdn1.com/20230605/21080_9015876f/index.m3u8
魔力，魔力（ 智利 / 美国恐怖片）,https://vip.lz-cdn3.com/20230604/19305_528d573a/index.m3u8
荒岛余生2023（美国恐怖片）,https://vip1.lz-cdn1.com/20230604/21072_964164c1/index.m3u8
马鲁姆（美国恐怖片）,https://hd.lz-cdn18.com/20230604/3111_1c06ab52/index.m3u8
亚种3：嗜血（美国恐怖片）,https://vip.lz-cdn3.com/20230603/19267_a4f9a1e7/index.m3u8
浪里白条异样情（美国恐怖片）,https://vip.lz-cdn3.com/20230602/19249_d7388a52/index.m3u8
超能特警（加拿大恐怖片）,https://vip.lz-cdn3.com/20230601/19210_3f7fc1d1/index.m3u8
杀人小丑1994（英国恐怖片）,https://vip.lz-cdn3.com/20230531/19189_ef7e3c13/index.m3u8
暗水深处（俄罗斯恐怖片）,https://vip.lz-cdn3.com/20230531/19174_714a4eeb/index.m3u8
疯狂大劫案（印度恐怖片）,https://vip1.lz-cdn7.com/20230318/15006_3ed607e0/index.m3u8
看夜更1994（丹麦恐怖片）,https://vip.lz-cdn3.com/20230530/19165_5b56b1b9/index.m3u8
失物招领2022（西班牙恐怖片）,https://vip1.lz-cdn1.com/20230528/21058_7eb059ed/index.m3u8
外星追缉令（美国恐怖片）,https://vip.lz-cdn3.com/20230529/19143_f26d7931/index.m3u8
韩塞尔与葛雷特（韩国恐怖片）,https://vip.lz-cdn16.com/20230528/22510_e22b85e1/index.m3u8
恐惧医院（美国恐怖片）,https://vip.lz-cdn12.com/20230529/7658_a7ff9b4f/index.m3u8
孪生吸血鬼（法国恐怖片）,https://vip.lz-cdn3.com/20230528/19130_c71f9f32/index.m3u8
死亡真面目（美国恐怖片）,https://vip.lz-cdn16.com/20230527/22500_1217d472/index.m3u8
人肉农场（美国恐怖片）,https://vip.lz-cdn16.com/20230527/22499_2879f2fd/index.m3u8
父仇之花（印度恐怖片）,https://vip1.lz-cdn1.com/20230527/21050_b965e8d1/index.m3u8
CCTV杀人案件（韩国恐怖片）,https://vip1.lz-cdn1.com/20230527/21048_9f507eb4/index.m3u8
致命来电（美国恐怖片）,https://vip.lz-cdn3.com/20230527/19100_ee834b34/index.m3u8
榕树头讲鬼（香港恐怖片）,https://vip.lz-cdn3.com/20230525/19042_8c141e61/index.m3u8
僵尸之地（美国恐怖片）,https://vip.lz-cdn16.com/20230522/21316_1cf67643/index.m3u8
魂飞魄不散（美国恐怖片）,https://vip1.lz-cdn7.com/20230523/16140_a14dd6da/index.m3u8
奇怪的夜晚（美国恐怖片）,https://vip.lz-cdn16.com/20230515/21058_6c12ceb6/index.m3u8
恶灵弑室（美国恐怖片）,https://vip1.lz-cdn7.com/20230521/16109_d194acf1/index.m3u8
阿博恶魔（美国恐怖片）,https://vip1.lz-cdn7.com/20230521/16102_1a32e146/index.m3u8
痴迷2022（俄罗斯恐怖片）,https://vip1.lz-cdn1.com/20230518/21025_c9e9f3f3/index.m3u8
所见所闻（美国恐怖片）,https://vip1.lz-cdn7.com/20230519/16077_c78ba5b0/index.m3u8
惊变28周（英国恐怖片）,https://vip1.lz-cdn7.com/20230519/16074_c6b8120d/index.m3u8
拍完就杀人（美国恐怖片）,https://vip1.lz-cdn7.com/20230519/16062_ea11a3fa/index.m3u8
小鬼入侵（英国恐怖片）,https://vip1.lz-cdn1.com/20230517/21018_6ec4273c/index.m3u8
恶魔阴谋（捷克恐怖片）,https://vip1.lz-cdn1.com/20230517/21014_edd26180/index.m3u8
快乐时光2019（以色列 / 美国 / 意大利恐怖片）,https://vip1.lz-cdn1.com/20230517/21010_5233bbbf/index.m3u8
猛鬼三宝【粤语】（香港恐怖片）,https://vip1.lz-cdn1.com/20230516/21004_2382e6d9/index.m3u8
亡夫与租客（法国恐怖片）,https://vip1.lz-cdn1.com/20230514/20999_848cd1cd/index.m3u8
勾魂降头【国语】（香港恐怖片）,https://vip1.lz-cdn7.com/20230514/15973_371cb194/index.m3u8
亡儿（越南恐怖片）,https://vip.lz-cdn3.com/20230513/18937_ce137cc6/index.m3u8
美杜莎2021（巴西恐怖片）,https://vip1.lz-cdn7.com/20230512/15947_9e49a1fc/index.m3u8
绝命赌局2013（美国恐怖片）,https://vip1.lz-cdn7.com/20230512/15945_3f463f49/index.m3u8
黑夜怪谈1961【国语】（香港恐怖片）,https://vip1.lz-cdn7.com/20230512/15938_ce853089/index.m3u8
蚁王杀机（美国恐怖片）,https://vip.lz-cdn17.com/20230511/11808_728e69c0/index.m3u8
地穴恶魔（澳大利亚恐怖片）,https://vip1.lz-cdn7.com/20230511/15917_d8d53daf/index.m3u8
夺命水箱（新西兰恐怖片）,https://vip1.lz-cdn7.com/20230511/15916_b080f544/index.m3u8
从暗处来（美国恐怖片）,https://vip1.lz-cdn7.com/20230511/15914_f81fd464/index.m3u8
无需害怕（美国恐怖片）,https://vip1.lz-cdn7.com/20230511/15910_4e9b6801/index.m3u8
闻所未闻2023（美国恐怖片）,https://vip1.lz-cdn7.com/20230511/15909_a5b0f666/index.m3u8
家教噩梦（美国恐怖片）,https://vip1.lz-cdn7.com/20230511/15905_58379691/index.m3u8
孵梦（冰岛恐怖片）,https://vip1.lz-cdn7.com/20230511/15903_b2c0c308/index.m3u8
幻听2022（巴西恐怖片）,https://vip.lz-cdn3.com/20230511/18910_be8082e2/index.m3u8
红木大屠杀：歼灭（美国恐怖片）,https://vip.lz-cdn3.com/20230510/18898_dc5c3268/index.m3u8
夜夜破胆（法国恐怖片）,https://vip.lz-cdn3.com/20230510/18893_7b49bfa4/index.m3u8
绝命小魔星（美国恐怖片）,https://vip.lz-cdn3.com/20230510/18883_0e023bbe/index.m3u8
鬼玩人崛起2023（美国 / 新西兰 / 爱尔兰恐怖片）,https://vip.lz-cdn3.com/20230509/18862_3859ed14/index.m3u8
尸袋1993（美国恐怖片）,https://vip.lz-cdn3.com/20230509/18858_207fa939/index.m3u8
亚种2：血石（美国恐怖片）,https://vip.lz-cdn3.com/20230508/18844_d3ab3665/index.m3u8
自虐狂（德国恐怖片）,https://vip.lz-cdn3.com/20230508/18843_b3d31b86/index.m3u8
夜半鬼敲门4：致命的家（美国恐怖片）,https://vip.lz-cdn3.com/20230508/18841_89ecbfa2/index.m3u8
恶魔玩具（美国恐怖片）,https://vip.lz-cdn3.com/20230508/18831_fefe5933/index.m3u8
夺命凶灵3午夜魔瞳（加拿大恐怖片）,https://vip.lz-cdn3.com/20230508/18830_98816a6c/index.m3u8
死灵的陷阱2（日本恐怖片）,https://vip.lz-cdn3.com/20230507/18817_96f282a1/index.m3u8
尘土恶魔1992（南非 / 英国恐怖片）,https://vip1.lz-cdn7.com/20230507/15875_e32ed463/index.m3u8
危情羔羊1992（美国恐怖片）,https://vip1.lz-cdn7.com/20230506/15861_36b7efe5/index.m3u8
炎月1997（德国恐怖片）,https://vip1.lz-cdn7.com/20230506/15851_5e34a7a7/index.m3u8
心怀恶意（美国恐怖片）,https://vip.lz-cdn17.com/20230504/10727_e63288d6/index.m3u8
热血青年【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230504/10723_ee97614d/index.m3u8
热血青年【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230504/10719_f51cf293/index.m3u8
匹诺曹964号1991（日本恐怖片）,https://vip1.lz-cdn7.com/20230505/15839_1c526e50/index.m3u8
天魔4：天魔苏醒（加拿大恐怖片）,https://vip1.lz-cdn7.com/20230505/15829_3774e876/index.m3u8
灵异杀星（美国恐怖片）,https://vip1.lz-cdn7.com/20230504/15809_603d6003/index.m3u8
诅咒3：血祭（英国恐怖片）,https://vip1.lz-cdn7.com/20230504/15792_425e4031/index.m3u8
黑岩（美国恐怖片）,https://vip1.lz-cdn7.com/20230504/15786_56c2c275/index.m3u8
冷溪营地（美国恐怖片）,https://vip1.lz-cdn7.com/20230503/15775_0559d321/index.m3u8
床下魔怪（美国恐怖片）,https://vip1.lz-cdn7.com/20230503/15771_c625ebe9/index.m3u8
少女椿（日本恐怖片）,https://vip.lz-cdn17.com/20230502/10573_b3b82d55/index.m3u8
电影08,#genre#
阴阳路20：降头【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10609_8746d0d6/index.m3u8
阴阳路20：降头【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10611_0198819c/index.m3u8
阴阳路19：我对眼见到嘢【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10610_2019b813/index.m3u8
阴阳路19：我对眼见到嘢【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10606_3d696f82/index.m3u8
阴阳路18：鬼上身（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10608_56160946/index.m3u8
阴阳路18：鬼上身（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10607_6057a9bc/index.m3u8
阴阳路17：监房有鬼【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10604_5210ede7/index.m3u8
阴阳路17：监房有鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10605_643136cc/index.m3u8
阴阳路16：回到武侠时代【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10603_40387a35/index.m3u8
阴阳路16：回到武侠时代【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10600_84e3c144/index.m3u8
阴阳路15：客似魂来【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10601_1346e651/index.m3u8
阴阳路15：客似魂来【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10602_95946071/index.m3u8
阴阳路14：双鬼拍门【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10598_7cf4a096/index.m3u8
阴阳路14：双鬼拍门【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10599_7537fcf2/index.m3u8
阴阳路13：花鬼【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10597_b5beb9fd/index.m3u8
阴阳路13：花鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10596_b171d663/index.m3u8
阴阳路12：美容尸【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10593_a83d5fec/index.m3u8
阴阳路12：美容尸【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10594_a3c0c449/index.m3u8
阴阳路11撩鬼攞命【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10595_f4167829/index.m3u8
阴阳路11撩鬼攞命【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10591_31177bff/index.m3u8
阴阳路10宣言咒【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10592_042e3b23/index.m3u8
阴阳路10宣言咒【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10590_73b98df1/index.m3u8
阴阳路9命转乾坤【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10588_f9d3c610/index.m3u8
阴阳路9命转乾坤【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10589_8022deef/index.m3u8
阴阳路8棺材仔【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10587_c8ed7b53/index.m3u8
阴阳路8棺材仔【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10585_096fa589/index.m3u8
阴阳路7撞到正【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10586_4af64b77/index.m3u8
阴阳路7撞到正【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10583_4e3df9bb/index.m3u8
阴阳路6凶周刊【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10584_1916f4b7/index.m3u8
阴阳路6凶周刊【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10582_880280a5/index.m3u8
阴阳路5一见发财【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10581_6f815ffc/index.m3u8
阴阳路5一见发财【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10580_e352e4ca/index.m3u8
阴阳路4与鬼同行【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10579_86f9224f/index.m3u8
阴阳路4与鬼同行【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6355_f18c186b/index.m3u8
阴阳路3升棺发财【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10578_99792bb4/index.m3u8
阴阳路3升棺发财【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10577_e182996c/index.m3u8
阴阳路2我在你左右【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10574_450eef1a/index.m3u8
阴阳路2我在你左右【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10575_836c9485/index.m3u8
阴阳路【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10576_200aef70/index.m3u8
阴阳路【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220407/2598_856f5c1d/index.m3u8
石之岛（英国恐怖片）,https://vip.lz-cdn3.com/20230503/18788_978af62f/index.m3u8
教皇的驱魔人（美国恐怖片）,https://vip1.lz-cdn7.com/20230502/15756_32664211/index.m3u8
凶宅幽灵（大陆恐怖片）,https://vip1.lz-cdn7.com/20230502/15755_4a6acfe1/index.m3u8
抽象画中的越南少女2（越南恐怖片）,https://vip1.lz-cdn7.com/20230502/15754_9bfc4a06/index.m3u8
血量子（加拿大恐怖片）,https://vip1.lz-cdn7.com/20230501/15741_3e17ee1e/index.m3u8
嗜血本性（加拿大恐怖片）,https://vip1.lz-cdn7.com/20230501/15737_763bd537/index.m3u8
血亲2018（美国恐怖片）,https://vip1.lz-cdn7.com/20230501/15731_9c4ac8f8/index.m3u8
血船2019（澳大利亚恐怖片）,https://vip1.lz-cdn7.com/20230501/15730_9660ddf6/index.m3u8
后妈的秘密（美国恐怖片）,https://vip.lz-cdn4.com/20230428/25702_0b3046c2/index.m3u8
地狱医院（美国恐怖片）,https://vip1.lz-cdn7.com/20230430/15727_fe762e06/index.m3u8
尸智症（西班牙恐怖片）,https://vip.lz-cdn3.com/20230430/18765_58a4c94d/index.m3u8
猛鬼通宵陪住你【国语】（香港恐怖片）,https://vip.lz-cdn16.com/20230428/18997_7bef6422/index.m3u8
太平间闹鬼事件2佐治亚鬼屋事件（美国恐怖片）,https://vip.lz-cdn16.com/20230429/19294_b22dbca2/index.m3u8
太平间闹鬼事件（美国恐怖片）,https://vip.lz-cdn16.com/20230429/19295_01a03159/index.m3u8
忌日快乐2【原声】（美国恐怖片）,https://vip1.lz-cdn.com/20220811/27952_9e6ba666/index.m3u8
忌日快乐2【国语】（美国恐怖片）,https://vip.lz-cdn16.com/20230429/19291_cd0bcb2c/index.m3u8
忌日快乐【原声】（美国恐怖片）,https://vip1.lz-cdn.com/20220811/27951_414e1b88/index.m3u8
忌日快乐【国语】（美国恐怖片）,https://vip.lz-cdn16.com/20230429/19290_1ae710fa/index.m3u8
他们想让我离开（美国恐怖片）,https://vip1.lz-cdn7.com/20230429/15703_2c9fee64/index.m3u8
死刑2021（俄罗斯恐怖片）,https://vip1.lz-cdn7.com/20230429/15702_6bc41cc2/index.m3u8
校墓处【粤语】（香港恐怖片）,https://vip1.lz-cdn7.com/20230429/15693_3cd84629/index.m3u8
天使陨落（美国恐怖片）,https://vip1.lz-cdn7.com/20230429/15689_bd95b497/index.m3u8
生物钟（美国恐怖片）,https://vip.lzcdn2.com/20230428/25707_b373bd11/index.m3u8
活着（美国恐怖片）,https://vip1.lz-cdn7.com/20230428/15675_3b2f714d/index.m3u8
东海道惊魂（日本恐怖片）,https://vip1.lz-cdn7.com/20230427/15662_18efe4ee/index.m3u8
安魂曲2021（英国恐怖片）,https://vip1.lz-cdn7.com/20230427/15647_62a290b8/index.m3u8
爱你入胃（英国恐怖片）,https://vip.lz-cdn4.com/20230425/25689_72a0ce7d/index.m3u8
血亲疑云（英国恐怖片）,https://vip.lz-cdn4.com/20230425/25687_59ad5383/index.m3u8
鬼计【粤语】（香港恐怖片）,https://vip1.lz-cdn7.com/20230425/15611_ef656227/index.m3u8
惊声尖叫6（美国恐怖片）,https://vip.lz-cdn4.com/20230425/25685_1265291b/index.m3u8
死循环2019（美国恐怖片）,https://vip1.lz-cdn7.com/20230424/15592_df17b249/index.m3u8
追随者2021（韩国恐怖片）,https://vip1.lz-cdn7.com/20230424/15582_24e95285/index.m3u8
敲2021（瑞典恐怖片）,https://vip1.lz-cdn7.com/20230424/15581_f5c7cece/index.m3u8
娱乐之家（瑞典 / 加拿大恐怖片）,https://vip1.lz-cdn7.com/20230424/15579_0e4888ba/index.m3u8
沃尔科诺戈夫上尉逃亡记（俄罗斯恐怖片）,https://vip.lz-cdn4.com/20230423/25656_167d1a19/index.m3u8
蛇岛狂蟒（大陆恐怖片）,https://vip1.lz-cdn7.com/20230423/15562_63f7d47c/index.m3u8
私人住宅（美国恐怖片）,https://vip.lz-cdn4.com/20230422/25650_bcaa16d9/index.m3u8
素素（英国恐怖片）,https://vip.lz-cdn4.com/20230422/25647_ea40a091/index.m3u8
看不见（美国恐怖片）,https://vip1.lz-cdn7.com/20230423/15552_322418aa/index.m3u8
开膛手的复仇（英国恐怖片）,https://vip1.lz-cdn7.com/20230423/15551_46ace55d/index.m3u8
献祭2023（英国恐怖片）,https://vip1.lz-cdn7.com/20230422/15540_18bd3bc3/index.m3u8
怪谈2022（大陆恐怖片）,https://vip1.lz-cdn7.com/20230422/15531_62233cfd/index.m3u8
致命名媛之夜（美国恐怖片）,https://vip.lz-cdn4.com/20230421/25642_79aad773/index.m3u8
上流恶邻（美国恐怖片）,https://vip.lz-cdn4.com/20230421/25637_663934f8/index.m3u8
光荣隔离（荷兰恐怖片）,https://vip.lz-cdn4.com/20230421/25630_426e9273/index.m3u8
坟墓里升起的恐惧（西班牙恐怖片）,https://vip1.lz-cdn7.com/20230420/15483_577bf366/index.m3u8
咫尺危情（美国恐怖片）,https://vip1.lz-cdn7.com/20230420/15482_853ebeb9/index.m3u8
支离人（美国恐怖片）,https://vip1.lz-cdn7.com/20230420/15480_a7497596/index.m3u8
